,TOT_BFI,TOT_PET,TOT_CONTACT,TOT_EWT,TOT_IEOF,TOT_RECHG,TOT_SATOF,TOT_TWI,TOT_WB5100_ANN,TOT_FUNGICIDE,TOT_OLSON_PERM,TOT_FSTFZ6190,TOT_LSTFZ6190,TOT_MAXP6190,TOT_MAXWD6190,TOT_MINWD6190,TOT_HERBICIDE,TOT_INSECTICIDE,TOT_N97,TOT_NEMATICIDE,TOT_P97,TOT_PRSNOW,TOT_CWD,TOT_ET,TOT_RH,TOT_POPDENS90,TOT_TMAX7100,TOT_TAV7100_ANN,TOT_TMIN7100,TOT_CNPY11_BUFF100,TOT_IMPV01_BUFF100,TOT_IMPV06,TOT_IMPV06_BUFF100,TOT_DITCHES92,TOT_TILES92,TOT_HGA,TOT_HGAC,TOT_HGAD,TOT_HGB,TOT_HGBC,TOT_HGBD,TOT_HGC,TOT_POPDENS00,TOT_HGCD,TOT_HGD,TOT_HGVAR,TOT_SILTAVE,TOT_CLAYAVE,TOT_SANDAVE,TOT_POPDENS10,TOT_SRL25AG,TOT_SRL35AG,TOT_SRL45AG,TOT_SRL55AG,TOT_MINP6190,TOT_WDANN,TOT_SALINAVE,TOT_PPT7100_ANN,TOT_MIRAD_2002,TOT_MIRAD_2007,TOT_MIRAD_2012,TOT_NLCD01_11,TOT_NLCD01_12,TOT_NLCD01_21,TOT_NLCD01_22,TOT_NLCD01_23,TOT_NLCD01_24,TOT_NLCD01_31,TOT_NLCD01_41,TOT_NLCD01_42,TOT_NLCD01_43,TOT_NLCD01_52,TOT_NLCD01_71,TOT_NLCD01_81,TOT_NLCD01_82,TOT_NLCD01_90,TOT_NLCD01_95,TOT_BEDPERM_6,TOT_BEDPERM_1,TOT_BEDPERM_2,TOT_BEDPERM_3,TOT_BEDPERM_4,TOT_BEDPERM_5,TOT_BEDPERM_7,TOT_RUN7100,TOT_BASIN_AREA,TOT_BASIN_SLOPE,TOT_ELEV_MEAN,TOT_ELEV_MIN,TOT_ELEV_MAX,TOT_STREAM_SLOPE,TOT_STREAM_LENGTH,TOT_STRM_DENS,CAT_sinuosity,TOT_RDX,TOT_STREAMRIVER,TOT_ARTIFICIAL,TOT_CANALDITCH,TOT_CONNECTOR,TOT_PIPELINE,TOT_TOTAL_ROAD_DENS,TOT_PLAYA,TOT_ICEMASS,TOT_LAKEPOND,TOT_RESERVOIR,TOT_SWAMPMARSH,TOT_ESTUARY,TOT_PEST219,TOT_NPDES_MAJ_DENS,TOT_NPDES_MAJ,TOT_FRESHWATER_WD,TOT_WILDFIRE_2011,TOT_ROCKTYPE_100,TOT_ROCKTYPE_200,TOT_ROCKTYPE_300,TOT_ROCKTYPE_400,TOT_ROCKTYPE_500,TOT_ROCKTYPE_600,TOT_ROCKTYPE_999,TOT_KGBI,TOT_KGCLADO,TOT_KGFISH,TOT_NDAMS2013,TOT_NID_STORAGE2013,TOT_NORM_STORAGE2013,TOT_MAJOR2013,TOT_HDENS10,CAT_WILDFIRE_2011,CAT_CONTACT,CAT_EWT,CAT_FUNGICIDE,CAT_IEOF,CAT_PET,CAT_RECHG,CAT_SATOF,CAT_TWI,CAT_WB5100_ANN,CAT_FSTFZ6190,CAT_LSTFZ6190,CAT_MAXP6190,CAT_MAXWD6190,CAT_MINWD6190,CAT_PRSNOW,CAT_CWD,CAT_TMAX7100,CAT_TMIN7100,CAT_CNPY11_BUFF100,CAT_IMPV01_BUFF100,CAT_IMPV06,CAT_INSECTICIDE,CAT_N97,CAT_NEMATICIDE,CAT_P97,CAT_RH,CAT_TAV7100_ANN,CAT_IMPV06_BUFF100,CAT_TILES92,CAT_SILTAVE,CAT_CLAYAVE,CAT_HGD,CAT_HGCD,CAT_HGVAR,CAT_HGA,CAT_HGAD,CAT_HGB,CAT_HGAC,CAT_HGBD,CAT_HGBC,CAT_SANDAVE,CAT_SRL25AG,CAT_SRL35AG,CAT_POPDENS90,CAT_POPDENS10,CAT_SRL45AG,CAT_SRL55AG,CAT_MINP6190,CAT_WDANN,CAT_SALINAVE,CAT_MIRAD_2012,CAT_MIRAD_2002,CAT_NLCD01_52,CAT_NLCD01_71,CAT_NLCD01_81,CAT_NLCD01_82,CAT_NLCD01_90,CAT_NLCD01_95,CAT_NLCD01_11,CAT_NLCD01_12,CAT_NLCD01_21,CAT_NLCD01_22,CAT_NLCD01_23,CAT_NLCD01_24,CAT_NLCD01_31,CAT_NLCD01_41,CAT_NLCD01_42,CAT_BEDPERM_1,CAT_BEDPERM_2,CAT_BEDPERM_3,CAT_BEDPERM_4,CAT_BEDPERM_5,CAT_BEDPERM_6,CAT_BEDPERM_7,CAT_CANALDITCH,CAT_CONNECTOR,CAT_ELEV_MAX,CAT_RDX,CAT_PIPELINE,CAT_STREAM_SLOPE,CAT_STREAM_LENGTH,CAT_STRM_DENS,CAT_STREAMRIVER,CAT_ICEMASS,CAT_LAKEPOND,CAT_PEST219,CAT_PLAYA,CAT_NPDES_MAJ,CAT_NPDES_MAJ_DENS,CAT_RESERVOIR,CAT_SWAMPMARSH,CAT_TOTAL_ROAD_DENS,CAT_ROCKTYPE_100,CAT_ROCKTYPE_200,CAT_ROCKTYPE_300,CAT_ROCKTYPE_400,CAT_ROCKTYPE_500,CAT_ROCKTYPE_600,CAT_KGBI,CAT_KGCLADO,CAT_KGFISH,CAT_NORM_STORAGE2013,CAT_HDENS10,CAT_HGC,CAT_NLCD01_43,CAT_ROCKTYPE_999,CAT_ARTIFICIAL,CAT_BASIN_AREA,CAT_BASIN_SLOPE,CAT_BFI,CAT_DITCHES92,CAT_ET,CAT_ELEV_MEAN,CAT_ELEV_MIN,CAT_ESTUARY,CAT_FRESHWATER_WD,CAT_HERBICIDE,CAT_MAJOR2013,CAT_MIRAD_2007,CAT_NDAMS2013,CAT_NID_STORAGE2013,CAT_OLSON_PERM,CAT_POPDENS00,CAT_PPT7100_ANN,CAT_RUN7100,comid
4147458,48.87,531.58,77.89,-27.57,4.23,433.26,2.65,10.72,766.55,0.94,0.16,268.58,137.27,131.04,12.34,9.54,0.84,0.21,220.5,0.06,49.78,31.45,1.84,501.0,68.93,9.13,11.41,5.98,0.46,62.31,0.39,0.17,0.39,0.0,3.3474,1.45,0.0,0.0,0.75,0.0,0.0,81.14,11.92,12.45,4.21,0.0,57.44,15.12,27.45,12.04,0.48,0.48,6.7,7.93,90.03,128.78,0.0,1427.89,0.04,0.0,0.0,1.56,0.0,1.65,0.22,0.04,0.0,0.59,66.49,10.66,13.95,0.09,0.16,2.51,0.5,1.52,0.07,0.69,99.31,0.0,0.0,0.0,0.0,0.0,633.34,294.27,17.46,657.87,353.12,1264.99,0.011863,123.07,0.42,1.31,44.0,77.04,9.83,0.0,0.32,12.81,1.04,0.0,0.0,2.47,0.0,0.0,0.0,3.6,0.0,0.0,38.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.09,0.2,0.01,4.0,142317.0,109121.0,1.0,9.15,0.0,266.92,-24.52,3.07,5.0,594.33,347.13,3.0,13.1,589.88,275.37,129.61,118.0,12.0,9.0,27.0,1.84,13.41,2.01,38.26,4.01,2.21,1.58,603.17,0.77,133.13,68.0,7.73,4.06,4.4411,45.62,15.88,2.55,0.85,0.0,15.32,0.0,7.94,0.0,0.0,0.0,38.61,0.94,0.94,44.81,70.16,10.55,10.55,78.01,120.73,0.0,0.0,0.0,0.12,0.0,2.69,8.43,3.63,0.13,0.43,0.0,6.83,3.23,0.98,0.15,0.0,54.12,6.98,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.59,2.0,0.0,0.0,3.555,0.59,100.0,0.0,0.43,12.79,0.0,0.0,0.0,0.0,0.0,3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.43,0.01,0.0,,73.33,12.27,100.0,0.0,6.05,8.95,49.34,0.0,566.0,402.35,353.12,0.0,19.92,9.48,0.0,0.0,0.0,0.0,0.16,44.72,1253.83,637.0,4147458
4782009,45.18,701.92,597.95,-2.43,6.14,244.95,3.15,14.65,496.67,12.35,0.0,289.15,118.03,113.93,10.0,7.0,44.82,4.68,3144.8,0.32,777.92,19.0,1.78,643.0,67.0,66.47,17.03,10.76,4.78,32.63,0.63,1.54,0.63,0.0,0.1524,0.0,0.0,0.0,2.0,0.0,14.0,64.0,68.97,0.0,20.0,0.0,59.48,22.63,17.89,64.33,33.98,33.98,33.98,73.41,72.14,103.88,0.0,1222.52,0.0,0.0,0.73,0.08,0.0,6.15,2.42,0.41,0.08,0.42,20.52,0.5,0.36,7.7,0.77,30.66,27.21,2.44,0.28,0.0,0.0,100.0,0.0,0.0,0.0,0.0,557.44,16.91,3.63,126.5,99.81,167.62,0.00123,8.13,0.48,1.03,13.0,97.97,2.03,0.0,0.0,0.0,3.29,0.0,0.0,0.41,0.0,0.0,0.0,78.26,0.0,0.0,21.49,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.91,7.06,0.41,0.0,0.0,0.0,0.0,39.07,0.0,520.51,-2.92,9.66,6.0,700.99,250.63,3.36,14.19,494.06,289.0,118.11,113.47,10.0,7.0,19.0,1.78,17.07,4.79,45.98,0.36,2.42,3.71,3149.64,0.25,776.87,67.0,10.74,0.36,0.1289,59.48,22.63,20.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,0.0,17.89,30.89,30.89,95.04,84.31,30.89,67.65,72.0,103.43,0.0,1.72,0.0,7.14,0.71,35.9,21.01,2.87,0.21,0.0,0.0,7.86,3.74,0.81,0.15,0.91,18.22,0.39,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.01,6.0,0.0,0.0,2.802,0.39,100.0,0.0,0.35,73.07,0.0,0.0,0.0,0.0,0.0,3.63,0.0,0.0,100.0,0.0,0.0,0.0,2.76,6.69,0.39,0.0,,64.0,0.09,0.0,0.0,7.21,4.07,46.08,0.0,620.0,123.94,99.81,0.0,21.49,35.12,0.0,0.0,0.0,0.0,0.0,95.87,1217.59,554.75,4782009
4147396,48.19,494.88,32.36,-21.52,4.13,489.14,2.37,10.17,900.75,2.08,0.16,265.27,141.47,138.83,12.46,9.74,0.47,0.26,10.2,0.02,2.68,35.52,1.87,473.0,69.81,0.48,10.4,4.92,-0.42,74.58,0.09,0.01,0.09,0.0,0.1553,0.0,0.0,0.0,0.0,0.0,0.0,72.14,0.89,20.84,7.02,0.0,60.1,15.26,24.64,0.67,0.0,0.0,2.27,2.27,97.75,130.8,0.0,1546.76,0.0,0.0,0.0,0.17,0.0,0.42,0.01,0.0,0.0,0.0,88.45,2.35,7.14,0.02,0.34,0.14,0.13,0.75,0.08,0.0,100.0,0.0,0.0,0.0,0.0,0.0,631.57,89.24,22.13,785.87,487.49,1242.74,0.017695,42.95,0.48,1.13,13.0,98.95,0.0,0.0,1.05,0.0,0.42,0.0,0.0,0.25,0.0,0.0,0.0,0.36,0.0,0.0,53.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.08,0.17,0.01,2.0,260.0,202.0,0.0,2.34,0.0,43.85,-29.98,0.17,4.5,522.79,453.79,3.0,11.05,803.53,266.97,139.95,129.23,13.31,10.0,32.52,1.87,11.62,0.54,60.79,0.59,0.07,0.02,10.61,0.0,2.34,69.0,5.7,0.59,0.093,60.03,15.29,0.73,5.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.68,0.0,0.0,0.01,0.2,0.0,0.0,87.04,133.82,0.0,0.0,0.0,0.0,0.08,0.0,0.0,1.59,0.09,1.08,0.0,1.69,0.07,0.01,0.0,0.0,68.94,7.29,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855.3,3.0,0.0,0.01,4.306,0.54,100.0,0.0,1.24,0.5,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,,93.54,19.17,100.0,0.0,7.94,20.69,48.77,0.0,507.0,636.42,487.49,0.0,44.36,0.04,0.0,0.0,1.0,80.0,0.16,0.12,1400.12,637.0,4147396
2612794,38.46,532.76,45.06,-32.9,2.4,253.84,2.67,10.69,546.95,1.14,0.2,262.52,145.62,110.59,13.1,10.0,9.45,1.04,1120.05,0.18,225.28,29.52,1.93,533.0,66.95,7.61,11.78,5.98,-0.04,30.97,0.19,0.17,0.19,0.1569,0.0008,1.36,0.0,0.0,0.7,0.0,0.0,92.74,8.7,4.0,1.2,0.0,58.15,12.58,29.26,8.57,0.0,19.82,20.66,39.66,60.87,136.93,0.0,1085.81,0.0,0.0,0.0,0.08,0.0,2.14,0.12,0.03,0.01,0.0,56.58,2.62,1.82,0.6,0.0,28.39,6.95,0.38,0.28,0.0,100.0,0.0,0.0,0.0,0.0,0.0,495.52,41.64,18.7,672.01,487.33,983.35,0.001881,10.63,0.26,1.23,8.0,100.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.18,0.0,0.0,0.0,12.28,0.0,0.0,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.84,1.98,0.03,0.0,0.0,0.0,0.0,5.71,0.0,45.06,-32.9,1.14,2.4,532.76,253.84,2.67,10.69,546.95,262.52,145.62,110.59,13.1,10.0,29.52,1.93,11.78,-0.04,30.97,0.19,0.17,1.04,1120.05,0.18,225.28,66.95,5.98,0.19,0.0008,58.15,12.58,1.2,4.0,0.0,1.36,0.0,0.7,0.0,0.0,0.0,29.26,0.0,19.82,7.61,8.57,20.66,39.66,60.87,136.93,0.0,0.0,0.0,0.6,0.0,28.39,6.95,0.38,0.28,0.08,0.0,2.14,0.12,0.03,0.01,0.0,56.58,2.62,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983.35,8.0,0.0,0.02,10.628,0.26,100.0,0.0,0.18,12.28,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.98,0.03,0.0,,92.74,1.82,100.0,0.0,41.64,18.7,38.46,0.1569,533.0,672.01,487.33,0.0,43.8,9.45,0.0,0.0,0.0,0.0,0.2,8.7,1085.81,495.52,2612794
8077194,64.73,779.29,173.27,-2.06,0.0,322.1,4.0,13.72,420.51,24.31,3.93,294.63,107.44,120.87,10.0,7.0,104.46,5.25,9385.53,18.06,2256.2,10.15,1.74,702.0,67.2,22.95,19.06,13.04,7.62,65.15,0.63,1.01,0.63,0.944,0.0038,46.48,0.0,0.0,10.9,0.0,27.22,10.44,25.17,0.0,4.96,0.0,14.7,13.66,71.62,26.95,0.0,0.13,0.13,0.13,81.0,104.75,26.01,1152.54,10.75,17.72,29.75,0.59,0.0,4.28,1.46,0.24,0.07,0.0,9.96,7.67,4.94,1.22,2.76,5.49,46.11,15.15,0.07,100.0,0.0,0.0,0.0,0.0,0.0,0.0,434.01,20.36,0.4,11.15,0.2,16.49,0.0,11.58,0.57,1.15,13.0,89.75,10.25,0.0,0.0,0.0,1.74,0.0,0.0,0.87,0.0,2.41,0.0,119.68,0.0,0.0,10.66,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,9.32,6.91,2.62,1.0,468.0,384.83,0.0,16.67,0.0,235.06,-2.0,31.15,0.0,779.19,338.03,4.0,13.72,421.0,295.9,106.98,122.0,10.0,7.0,10.0,1.74,19.1,7.62,66.73,0.97,0.72,6.72,11256.74,23.15,2706.02,67.41,13.06,0.97,0.0038,13.84,14.3,6.0,0.0,0.0,60.0,0.0,7.0,0.0,15.0,0.0,71.85,0.0,0.0,7.69,16.1,0.0,0.0,81.02,104.92,0.0,42.59,19.82,0.29,0.0,1.79,59.32,12.87,0.12,0.05,0.0,3.65,1.09,0.12,0.0,0.0,11.32,3.94,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,12.05,5.0,0.0,0.0,2.644,0.71,100.0,0.0,0.17,141.75,0.0,0.0,0.0,0.0,7.94,1.23,0.0,100.0,0.0,0.0,0.0,0.0,11.19,8.29,3.14,384.83,,12.0,5.46,0.0,0.0,3.73,0.73,66.64,1.1357,720.0,6.86,0.2,0.0,10.66,133.83,0.0,34.31,1.0,468.0,3.93,8.38,1150.8,434.0,8077194
2590277,47.63,608.63,169.16,-27.09,3.55,301.92,2.67,11.52,567.72,2.72,0.39,274.33,133.32,113.91,11.74,8.68,10.94,1.1,942.32,0.11,215.84,25.54,1.76,569.0,66.75,67.79,13.98,8.2,2.25,54.83,1.49,1.96,1.54,0.0164,0.9955,4.15,0.0,0.44,16.02,0.0,2.97,67.81,76.1,2.97,5.64,0.0,53.36,16.81,29.83,86.24,1.85,3.99,11.19,23.47,72.14,122.2,1.73,1213.71,0.13,0.1,0.08,2.09,0.0,6.99,2.25,0.83,0.28,0.29,54.75,4.1,7.72,0.96,0.34,8.57,6.3,4.22,0.3,0.21,64.21,6.23,0.0,0.0,22.38,6.97,605.97,17573.61,11.57,382.51,-16.65,1264.99,0.012278,10767.2,0.61,1.02,11039.0,83.99,13.39,1.57,0.14,0.92,2.38,0.0,0.0,2.06,0.03,1.36,0.0,19.6,0.25,44.0,30.09,12.16,0.0,0.0,5.36,4.9,20.92,4.07,64.75,0.95,2.27,0.08,678.0,2640883.8,1611016.5,33.0,40.41,0.0,156.27,-3.42,1.22,1.01,737.56,203.46,2.05,11.54,456.63,294.23,110.9,127.93,10.0,7.0,15.0,1.76,17.42,6.35,6.8,0.79,18.51,0.42,1946.35,0.05,379.72,68.17,11.67,0.79,0.0126,44.72,15.35,21.42,4.55,0.0,7.46,0.0,40.53,0.0,4.86,0.0,39.83,0.0,0.0,1123.85,1058.86,0.0,0.0,73.76,105.55,241.91,0.42,0.0,1.08,0.15,3.24,3.97,4.58,0.37,6.01,0.0,31.12,19.27,10.02,3.56,0.04,13.6,0.34,44.61,54.16,1.23,0.0,0.0,0.0,0.0,48.91,0.0,73.27,1.0,0.0,0.0,6.48,0.22,28.09,0.0,0.43,17.96,0.0,0.0,0.0,0.02,0.21,6.97,0.0,0.0,6.15,7.1,22.31,3.71,0.33,0.7,0.05,38.0,,21.19,2.65,60.73,23.0,29.97,2.77,37.82,0.0,594.0,28.15,1.18,0.0,261.14,4.44,0.0,0.0,1.0,51.0,28.36,1121.13,1197.92,612.56,2590277
4495846,55.15,746.74,451.81,-13.64,4.79,293.19,2.47,12.33,422.78,6.09,4.72,298.42,105.44,112.67,10.09,6.97,4.56,1.57,1548.34,0.08,311.64,14.56,1.76,607.0,67.01,531.44,17.26,11.89,6.36,51.49,6.52,12.32,7.11,0.0,0.0973,3.36,0.0,0.0,60.16,0.0,0.23,17.29,574.9,0.46,18.5,0.0,52.52,21.51,25.97,649.1,4.1,4.29,4.29,4.63,77.07,103.77,61.07,1196.51,0.0,0.0,0.14,0.21,0.0,35.15,11.31,5.69,2.07,0.39,29.07,0.31,0.76,4.19,0.1,4.76,4.03,1.92,0.05,0.0,100.0,0.0,0.0,0.0,0.0,0.0,557.65,171.91,6.82,96.68,-0.28,186.15,0.007643,132.15,0.77,1.57,232.0,97.1,2.9,0.0,0.0,0.0,6.27,0.0,0.0,0.61,0.02,0.2,0.0,18.56,2.33,4.0,436.73,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.58,1.24,0.12,5.0,1414.21,673.4,0.0,252.04,0.0,264.0,-3.15,0.33,1.01,784.28,279.48,3.0,12.34,352.33,308.51,97.53,109.08,10.0,6.12,12.0,1.76,17.84,7.91,42.24,23.62,32.29,0.08,1169.0,0.0,181.47,67.74,12.67,24.1,0.0011,47.79,18.74,62.68,5.35,0.0,6.0,0.0,9.85,0.0,2.67,0.0,33.49,1.28,1.28,1790.42,1676.7,1.28,1.28,74.73,98.57,711.74,0.0,0.0,0.43,0.02,0.0,0.0,2.16,0.03,0.1,0.0,27.96,29.39,19.28,6.35,0.0,14.22,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.3,20.0,0.0,0.0,8.14,0.55,99.95,0.0,0.05,0.08,0.0,1.0,6.77,0.12,0.0,10.6,0.0,0.0,0.0,0.0,0.0,100.0,0.02,0.05,0.0,0.0,,13.45,0.04,0.0,0.05,14.76,4.04,53.38,0.0,583.0,27.5,-0.28,0.0,611.92,0.15,0.0,0.0,0.0,0.0,47.53,1651.98,1150.27,559.0,4495846
4495272,60.42,761.3,6658.16,-2.0,1.49,313.0,6.08,16.82,428.66,41.42,9.02,300.06,101.91,109.2,10.0,7.0,21.57,8.48,3433.13,0.08,767.13,14.0,1.75,621.0,67.0,876.37,17.81,12.29,7.55,56.88,5.69,20.02,6.15,1.0011,0.0011,5.1,0.0,0.0,68.0,0.0,10.8,8.48,1121.01,3.91,3.72,0.0,27.09,13.13,59.86,1131.17,0.0,0.0,0.0,0.0,74.28,100.0,57.32,1170.55,0.14,0.37,1.12,0.4,0.0,29.13,30.94,7.7,1.7,0.0,8.99,0.46,0.58,1.04,0.0,0.73,9.62,8.56,0.16,0.0,0.0,0.0,100.0,0.0,0.0,0.0,552.78,18.28,1.65,37.55,14.67,48.94,0.044394,13.29,0.73,1.05,18.0,68.75,31.25,0.0,0.0,0.0,7.93,0.0,0.0,2.33,0.0,0.0,0.0,757.69,0.0,0.0,24.71,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2.96,4.24,1.14,3.0,212.0,174.0,0.0,484.76,0.0,6658.16,-2.0,14.95,1.89,762.7,321.93,6.07,18.43,427.64,300.02,101.98,109.26,10.0,7.0,14.0,1.75,17.85,7.68,61.21,8.02,26.47,3.07,2910.45,0.03,652.56,67.0,12.3,8.49,0.0011,33.46,12.36,3.63,2.72,0.0,0.56,0.0,67.58,0.0,17.42,0.0,54.3,0.0,0.0,919.82,1047.94,0.0,0.0,74.0,100.0,85.88,0.0,0.0,1.52,0.0,0.33,2.84,4.06,0.0,0.07,0.0,32.76,32.1,12.93,3.46,0.0,9.44,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,46.17,4.0,0.0,0.0,1.343,0.49,98.98,0.0,0.49,124.42,0.0,0.0,0.0,0.0,0.0,9.19,0.0,100.0,0.0,0.0,0.0,0.0,1.28,1.84,0.49,0.0,,8.09,0.49,0.0,1.02,2.73,2.04,62.29,0.7347,649.0,29.08,14.67,0.0,24.71,7.79,0.0,0.0,0.0,0.0,6.66,1014.03,1170.01,559.0,4495272
4779603,53.17,635.75,36.91,-13.07,2.35,362.31,2.63,10.89,561.4,8.19,0.11,279.12,130.67,120.98,11.0,7.91,22.58,2.28,2566.91,0.08,754.63,22.3,1.84,598.0,65.13,127.38,15.53,9.09,3.35,52.52,3.22,4.62,3.22,0.0,0.0007,1.39,0.0,0.0,24.44,0.0,19.31,52.37,134.61,0.0,2.49,0.0,52.47,19.95,27.56,143.51,0.0,0.0,0.0,6.21,77.49,110.0,0.0,1268.46,0.0,0.0,0.36,0.05,0.0,11.42,6.08,2.16,0.67,0.09,51.77,3.55,3.12,0.0,0.0,16.28,4.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,552.0,29.61,12.99,246.41,144.11,433.33,0.012552,16.73,0.57,1.19,41.0,100.0,0.0,0.0,0.0,0.0,3.76,0.0,0.0,0.13,0.01,0.0,0.0,24.58,0.0,0.0,9.99,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2.57,5.96,0.24,0.0,0.0,0.0,0.0,57.77,0.0,79.0,-2.0,5.04,2.0,642.0,373.29,3.0,14.94,566.0,279.0,131.0,120.0,11.0,7.0,22.0,1.84,16.2,3.62,51.59,5.57,7.68,1.61,3040.59,0.05,927.32,64.0,9.2,5.57,0.0007,52.73,19.46,4.0,0.0,0.0,0.0,0.0,13.0,0.0,31.0,0.0,27.81,0.0,0.0,59.2,8.0,0.0,8.44,75.0,108.0,0.0,0.0,0.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,20.58,9.05,6.58,0.0,0.0,49.79,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,270.49,3.0,0.0,0.0,0.653,2.97,100.0,0.0,0.0,14.4,0.0,0.0,0.0,0.0,0.0,8.32,0.0,0.0,0.0,0.0,100.0,0.0,3.93,9.1,0.37,0.0,,52.0,3.29,0.0,0.0,0.22,23.81,55.0,0.0,568.0,173.15,144.11,0.0,9.99,14.04,0.0,0.0,0.0,0.0,0.06,44.96,1246.78,552.0,4779603
4778833,52.46,623.12,41.13,-30.78,1.84,354.83,3.5,11.38,655.27,4.34,0.17,280.57,128.37,125.47,11.58,8.44,11.88,1.19,1032.27,0.04,303.39,23.72,1.84,565.0,67.31,117.15,14.16,8.66,2.79,59.97,4.07,3.06,4.16,0.0,0.0114,11.32,0.0,0.0,39.65,0.0,7.94,39.9,108.08,0.0,1.2,0.0,47.92,19.57,32.49,112.72,0.0,0.0,0.0,4.94,83.32,117.52,0.0,1342.93,0.59,0.3,0.11,2.8,0.0,7.03,2.82,1.52,0.75,3.06,65.08,4.07,4.26,0.0,0.0,5.8,2.81,0.0,0.01,0.0,0.0,0.0,0.0,0.0,100.0,0.0,562.14,174.74,13.95,391.97,209.37,635.8,0.013424,99.82,0.57,1.05,92.0,88.99,10.94,0.0,0.07,0.0,2.34,0.0,0.0,1.86,0.01,0.04,0.0,35.11,1.14,2.0,10.39,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,2.31,0.1,11.0,29921.0,14660.0,5.0,57.57,0.0,65.38,-16.93,6.72,2.08,644.22,371.16,3.0,14.65,609.84,281.25,127.0,124.02,12.0,9.0,23.0,1.84,15.11,2.89,29.98,13.13,3.79,1.77,436.17,0.06,132.55,66.01,9.22,13.13,0.0114,53.1,21.37,0.27,0.0,0.0,0.0,0.0,40.95,0.0,2.11,0.0,25.53,0.0,0.0,15.63,16.18,0.0,0.0,81.77,121.98,0.0,0.0,3.55,0.0,0.0,1.28,1.66,0.0,0.0,7.19,0.0,1.89,4.09,2.36,0.72,0.49,72.72,3.36,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,449.36,5.0,0.0,0.01,3.176,0.82,100.0,0.0,0.79,2.31,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,100.0,0.0,0.95,2.2,0.09,0.0,,56.66,4.23,0.0,0.0,3.85,19.02,51.59,0.0,633.0,288.17,209.37,0.0,9.99,18.47,0.0,0.0,1.0,72.0,0.21,12.91,1329.26,552.0,4778833
