,2614136,1748727,4147432,2742586,2739772,4150530,4150118,4188143,4185705,2588031,2586785,2591099,2590255,4782243,4779123,4783213,4780955,2614238,4150156,4187341,4186403,2590117,2617364,4151628,2590277,2590137,4784841
29,169132.97,165758.47,43951.777,78061.375,20162.36,20066.29,64917.5,41334.06,104711.53,1494.54,12960.15,3956.1697,2773.6797,85208.36,3432.8901,85213.53,39723.906,170094.84,67876.83,41510.61,105352.72,10367.199,602940.1,1257881.0,2664131.8,29530.7,921773.25
30,113224.13,66597.766,16897.64,41733.17,13209.49,8262.33,35680.96,19235.602,55074.332,786.97003,7023.18,1731.71,2473.36,38637.58,2083.31,26979.28,15354.869,113897.18,37247.93,19324.15,55396.223,8676.181,339766.8,699559.9,1377243.6,23182.98,384262.25
31,62604.97,54517.93,18562.49,43600.71,11559.9,11060.54,37745.58,39005.023,77719.59,1179.8,10573.07,2355.69,1479.18,56981.68,2466.28,29836.021,23782.17,63027.22,39426.17,39177.84,78175.97,5469.01,254703.19,608350.75,1579149.5,14846.05,445616.1
32,59106.918,57081.47,18249.21,31936.46,7565.21,10261.91,32061.5,14500.529,37570.66,716.79,6145.02,1641.73,1395.0599,29950.291,1346.92,40228.61,12842.051,59395.242,33632.84,14565.74,37781.72,5527.71,213828.3,514164.9,1062996.4,16975.83,335113.2
33,41993.992,40155.508,10561.39,17296.71,4959.7,3228.23,16020.251,12719.9,34564.92,371.52002,3171.95,980.92004,1182.74,23413.25,920.49,20770.988,7168.29,42227.85,16535.371,12772.82,34744.992,4260.86,163458.11,307054.6,660193.0,12090.84,199570.33
34,126907.75,109913.445,32039.46,52735.344,15626.07,10029.55,52014.35,18196.41,64504.65,1149.0701,6697.17,3066.77,2036.84,42908.938,1585.17,37553.67,22143.078,127688.08,53808.13,18277.098,64861.527,8180.7505,471446.5,939164.9,1741204.6,22087.33,449938.97
35,71763.07,61138.15,18927.22,26732.27,9113.52,6413.8496,26882.61,14807.1,43969.812,646.63,4052.04,1452.83,1552.3599,21423.89,1270.37,25840.52,12930.359,72196.45,27900.25,14866.02,44232.57,5437.71,261285.66,515424.2,967825.25,13670.4,249996.47
36,72075.875,79187.125,28925.47,42637.438,8569.391,9892.811,38602.03,20042.219,53295.22,933.27,6680.0303,2217.26,1847.1901,39851.82,1104.4001,43294.46,21798.77,72424.59,40081.758,20130.05,53547.5,6871.23,288627.56,640514.9,1350740.6,18721.64,397388.56
37,59682.953,64272.9,21131.42,48727.64,9805.189,11574.391,37792.25,20474.8,63837.18,765.77,5511.23,2447.0698,1503.48,43135.36,1655.45,35513.36,18410.77,60033.85,39582.242,20568.66,64173.133,5496.31,245826.4,616838.9,1357012.6,15154.279,388067.47
38,108689.27,127944.336,43882.5,77510.41,13913.02,19527.7,67783.24,37508.45,111811.13,1799.78,16889.25,4573.89,4527.0195,57029.89,1960.0001,55256.742,34094.47,109249.67,71036.58,37646.18,112346.09,16875.621,451011.5,1083906.2,2437414.2,46282.023,645376.4
39,273125.25,227124.45,65701.78,139562.19,31771.828,34549.89,116303.43,65332.58,196484.69,2609.4302,17352.83,5991.56,5943.9404,118338.13,5967.69,124882.19,56867.33,274746.0,121933.516,65610.875,197663.94,21978.729,952792.9,2087341.8,4180921.2,59194.54,1205755.1
40,140236.61,116496.67,41532.367,67033.86,17022.17,16465.559,68284.78,28037.707,103535.95,1501.22,9972.87,3401.78,3457.6099,66424.89,2542.7798,57216.72,29165.89,141072.05,70932.625,28153.71,104145.84,13417.0,505929.2,1112562.8,2188109.0,37263.53,642192.0
41,138034.22,102148.41,32075.0,82407.87,21411.91,17942.8,63997.35,44194.03,106980.7,944.28,7901.35,2267.09,2050.7798,56569.984,2968.27,47442.18,17797.65,138823.31,66362.64,44368.39,107601.69,7728.31,460093.94,1075255.6,2154663.8,20582.41,482378.44
42,67800.05,50845.58,13774.27,34313.953,8889.09,8138.5103,32402.33,11366.141,33372.07,558.96,6375.55,1058.86,1663.1799,15406.7295,945.74994,9825.539,6761.3604,68220.63,33838.727,11413.1,33564.832,5984.15,227452.53,522392.5,915178.25,14385.65,156649.77
43,141938.86,93732.66,26706.371,39498.492,11054.89,8846.189,44202.53,16696.83,58938.758,885.2,8105.4995,2004.46,2834.37,36028.438,1542.39,31620.86,18201.67,142853.31,45851.48,16756.17,59306.92,9281.57,443064.5,819009.0,1488212.6,22279.79,341684.44
44,67667.516,58812.81,18506.08,27719.031,6248.8203,7736.26,33523.902,11676.85,37345.44,531.97,4722.11,1547.58,1779.01,17219.871,869.11005,12345.41,10153.471,68061.58,35196.32,11723.189,37581.953,6691.52,228921.9,514374.44,1000631.1,18469.85,236252.27
45,77606.38,67741.75,20189.74,52575.26,11711.45,11437.4,37220.52,29365.32,79192.49,1513.3899,8367.54,3607.0898,2762.31,62161.44,2005.5299,65688.63,37780.67,78155.9,39060.58,29486.299,79630.36,9847.22,296360.75,684811.2,1726272.2,25698.43,652954.56
46,123922.625,113288.16,34430.16,74841.96,18020.3,17232.03,62677.613,37828.047,97432.43,1615.02,10170.83,4315.42,3368.2798,87437.484,3073.0,78177.51,41384.688,124649.66,65532.312,37993.805,97998.16,12535.681,456541.7,1065812.0,2308284.5,34864.258,809703.7
47,170522.89,142233.1,43806.12,97192.86,27920.75,21886.73,78618.766,53700.04,131784.16,2029.23,13731.64,4820.69,4280.79,106187.85,3616.7397,94678.25,47794.11,171668.05,82094.58,53937.516,132608.66,16359.689,628122.25,1423805.0,3052036.8,44720.62,965825.75
48,62568.562,59825.39,16727.81,21992.07,5988.25,5447.25,20970.6,7413.58,25876.3,444.59,3135.97,1316.76,1008.49005,16401.93,758.14,20787.14,8302.119,62880.56,21753.11,7444.67,26015.031,3729.17,224258.48,424118.47,765516.06,10432.061,199045.53
49,92810.15,97210.14,34045.39,56161.91,11226.85,12802.85,48114.05,24415.078,82617.95,1083.65,7667.97,2737.69,2189.79,49939.61,2117.48,47345.17,26580.89,93350.51,50125.47,24513.27,83094.32,7818.35,369862.78,816394.3,1671646.2,20785.371,531562.94
50,84215.56,94736.016,26810.371,59477.24,13438.629,16567.549,50589.727,23490.48,68280.34,1144.19,10167.68,3499.92,4054.76,51661.88,2014.96,50949.42,25618.701,84645.25,53067.4,23588.98,68655.125,14425.21,338246.12,825612.75,1785036.5,37795.65,551130.75
51,144017.12,142118.31,45226.953,85380.42,22755.44,19020.11,69537.305,35622.133,105162.234,1422.23,11023.76,3674.7898,2908.26,60574.492,2590.2102,48887.547,33185.71,144966.88,72461.44,35768.453,105733.9,11105.55,572456.5,1260577.9,2421732.2,32036.94,589350.75
52,251572.47,231427.64,64696.8,135472.02,32766.121,30623.48,115460.77,56668.73,161909.58,2541.75,17679.06,6110.25,4899.21,106677.734,3794.18,87260.84,56284.902,252969.55,120317.35,56910.32,162787.8,18213.99,917680.0,2020449.6,4006244.0,49858.07,999818.8
