18,1223.0372,1306.5734,1442.5876,1195.0054,1190.4553,1231.6417,1266.6162,1285.4766,1289.5812,1201.6586,1138.0924,1177.5204,1242.8547,1239.2227,1248.8206,1222.1558,1239.1581,1266.4489,1285.1276,1145.108,1247.7642,1227.5306,1222.9352,1122.427,1196.6536
19,1253.3152,1369.6937,1421.0559,1122.2235,1143.9086,1152.4532,1241.05,1225.9808,1316.2065,1206.263,1278.038,1260.1951,1179.0325,1167.9562,1250.1119,1251.9155,1208.819,1240.8303,1225.8085,1267.3492,1249.6808,1198.511,1214.2903,1282.2731,1226.4271
20,1450.4088,1486.0342,1630.1844,1183.379,1346.6691,1259.4811,1282.2815,1218.2975,1341.4501,1287.6342,1293.225,1170.0814,1168.3308,1175.5228,1257.8025,1449.6128,1487.9542,1282.438,1218.4055,1155.6368,1461.6705,1404.3131,1326.2618,1133.9115,1216.2501
21,921.4542,991.5486,1107.916,936.9713,922.8261,931.1587,1155.9574,1066.8575,1209.781,980.7959,1138.4471,913.0309,1056.0571,946.6123,1060.9785,921.09766,981.8057,1155.8529,1067.0138,920.6696,968.7966,943.94293,1005.46735,934.17804,992.96246
22,1436.993,1423.3511,1462.7665,1388.7144,1401.4161,1390.8273,1412.6769,1469.4988,1311.6044,1261.9946,1253.2213,1245.8022,1237.031,1202.1495,1271.2775,1435.9873,1359.7106,1412.3762,1469.1084,1192.9854,1420.14,1385.5431,1344.0889,1144.3258,1218.1764
23,1649.73,1719.6783,1933.133,1628.9789,1527.5333,1632.9932,1845.9677,1816.6509,1941.5898,1818.6862,1787.21,1445.7405,1636.7719,1600.4103,1774.1788,1648.6794,1675.0952,1845.5865,1816.2446,1417.2465,1686.7383,1644.9911,1700.252,1410.4928,1649.9021
24,1493.736,1555.9952,1685.6433,1496.4283,1465.5565,1477.6674,1563.8931,1553.3632,1549.9811,1419.491,1513.2842,1243.2872,1490.7859,1583.8263,1605.0836,1493.2533,1479.1578,1563.7935,1553.108,1219.3037,1517.268,1486.2932,1497.8918,1242.6721,1548.9413
25,1409.4679,1574.4456,1791.9972,1334.9761,1366.8401,1432.9785,1399.3531,1359.3641,1607.9978,1575.3658,1426.8375,1373.7095,1307.7216,1285.345,1377.81,1408.4523,1557.9127,1398.9879,1358.7715,1306.1061,1481.8839,1465.1992,1452.1508,1271.4137,1277.99
26,1667.5829,1767.6511,1818.773,1595.9764,1682.8456,1472.4777,1536.6766,1676.7618,1581.7167,1508.7057,1434.5338,1448.7919,1484.8466,1568.28,1530.6997,1666.2797,1531.3732,1536.4266,1676.1743,1399.0895,1686.7721,1604.523,1567.2795,1380.9465,1509.6576
27,1468.5205,1588.6495,1656.6609,1427.3115,1468.85,1442.2561,1410.5823,1458.768,1420.6721,1447.7557,1454.6622,1244.4308,1337.2448,1302.8828,1345.9492,1467.4875,1431.2496,1410.2576,1457.8525,1224.8285,1498.589,1452.457,1426.7671,1218.3455,1282.2292
28,1504.2806,1622.1697,1703.3114,1410.6931,1367.8898,1507.2676,1514.2295,1371.4692,1410.2268,1451.7661,1447.1289,1186.6368,1290.252,1318.871,1328.4672,1502.8375,1520.985,1513.7441,1371.2544,1175.6501,1542.559,1520.5142,1471.642,1181.6898,1287.077
29,1288.9387,1430.0745,1610.1477,1200.4725,1307.0515,1284.3833,1445.8463,1229.0359,1309.5912,1263.0023,1495.3687,1428.9227,1373.1737,1462.1279,1375.6572,1288.2266,1455.3505,1445.8271,1229.103,1389.0898,1384.1486,1380.2443,1354.2715,1396.6423,1396.5806
30,1396.5382,1535.8695,1644.5553,1296.6655,1328.2831,1303.7823,1362.0846,1296.1748,1390.2078,1380.4418,1363.2596,1151.5604,1254.4631,1342.9318,1239.7815,1395.1674,1415.9318,1361.8933,1295.8009,1084.2212,1425.0856,1394.0402,1344.0215,1073.5988,1265.3622
31,1847.9568,2015.7445,2278.0188,1969.7721,1900.4319,2164.8296,2110.3972,2051.1904,2151.121,2227.4585,2059.152,1754.5487,1800.1454,2046.3652,1774.2085,1847.5627,2092.3376,2109.7395,2051.205,1747.5057,1954.4827,2006.2205,2034.1771,1736.5569,1819.7476
32,1164.5988,1276.9113,1521.0778,1223.4142,1263.7025,1257.5487,1385.8708,1287.9817,1206.0356,1247.0236,1250.5542,1099.4381,1243.1821,1372.422,1210.833,1164.735,1327.3761,1385.6508,1287.1741,1055.0452,1257.0553,1266.3536,1261.021,1040.7437,1220.227
33,1293.2349,1375.5364,1446.3801,1165.3232,1144.823,1266.4032,1275.6731,1118.9493,1289.7622,1207.2466,1355.7516,1237.8428,1258.5671,1394.5076,1243.2438,1292.2236,1283.5327,1275.4528,1118.351,1246.7623,1294.5874,1251.2168,1248.7515,1272.0607,1272.7109
34,1209.3269,1231.0994,1358.8785,1168.5543,1113.3654,1236.9279,1310.3822,1151.4446,1382.5322,1328.1984,1338.365,1415.8954,1294.0189,1415.4375,1285.3737,1208.8367,1204.7883,1310.1796,1150.8765,1360.5634,1220.7362,1200.4626,1240.8622,1324.8986,1320.7935
35,1184.8187,1182.99,1392.6771,1167.0114,1125.8383,1268.1038,1312.9954,1188.9852,1222.0167,1181.0314,1170.545,1125.1455,1203.9741,1316.0781,1105.2375,1184.1782,1293.1119,1312.7693,1188.9062,1090.7435,1201.7615,1212.922,1206.3439,1101.593,1180.9314
36,1146.9011,1086.8933,1198.4174,1160.6349,1144.7754,1069.455,1135.4235,1149.6034,992.07996,1098.8247,1087.3671,1080.9077,1116.5878,1120.3947,990.93756,1146.5723,1098.6525,1135.5353,1149.1813,1047.9546,1153.8591,1132.6831,1104.6119,1042.5,1075.435
37,1325.9017,1396.9512,1616.8231,1309.6987,1379.7717,1264.3239,1328.6866,1314.8994,1266.2056,1284.5757,1263.6733,1170.6495,1377.7462,1376.619,1269.9938,1325.5245,1356.4945,1328.5038,1315.0251,1134.1838,1379.0897,1349.2294,1310.1764,1129.0347,1261.4805
38,1649.831,1798.1707,2189.8281,1944.0897,1818.3837,1845.8145,2170.4946,2215.2175,1922.6844,1951.706,1911.9073,1846.4087,2024.8761,2103.8472,1930.5115,1649.7545,1869.8387,2170.1348,2213.5168,1829.5197,1765.7701,1813.3811,1892.8646,1803.3595,1970.6467
39,1391.6124,1436.6781,1689.4629,1467.0273,1472.4054,1389.8715,1626.4883,1555.6113,1683.9978,1593.3793,1598.0941,1352.4872,1590.7717,1547.635,1674.4247,1391.1249,1495.0682,1626.1107,1554.7009,1346.0006,1438.0952,1448.9459,1508.3889,1357.7543,1517.977
40,1283.2523,1432.2424,1735.3704,1329.9467,1332.1724,1334.2471,1495.1345,1324.0416,1335.92,1325.3708,1453.4644,1229.0618,1438.9436,1325.1951,1454.5818,1282.4785,1442.6769,1494.8737,1323.6538,1201.936,1378.4846,1373.5826,1367.9862,1219.0133,1382.2137
